Unnamed: 0,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
2503,36103135103,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1114,0.075366549,0.05914358,0.25788409,0.044635922,Very High,Very High,Very High,Very High,85,88,94,93,Very High,Very High,Very High,Very High,83,83,96,93,High,High,Very High,Very High,75,78,97,90,2015,2015,0,Total,139306,17268.0,"Census Tract 1351.03, Suffolk County, NY",14000US36103135103,36103135103,LI
2504,36103135104,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1407,0.078081191,0.057271089000000004,0.19084979999999999,0.036935877,Very High,Very High,Very High,Very High,85,87,84,86,Very High,High,Very High,Very High,84,80,87,87,High,High,Very High,Very High,76,76,85,82,2015,2015,0,Total,122917,10328.0,"Census Tract 1351.04, Suffolk County, NY",14000US36103135104,36103135104,LI
2505,36103135201,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,454,0.06520126,0.06459742,0.32668015,0.05209836,Very High,Very High,Very High,Very High,82,92,100,97,High,Very High,Very High,Very High,80,88,100,97,High,Very High,Very High,Very High,71,84,100,96,2015,2015,0,Total,128017,9735.0,"Census Tract 1352.01, Suffolk County, NY",14000US36103135201,36103135201,LI
2506,36103135204,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,880,0.058561191,0.05075849599999999,0.24033296,0.039843317,High,Very High,Very High,Very High,80,81,92,89,High,High,Very High,Very High,77,71,94,90,High,High,Very High,Very High,68,67,95,85,2015,2015,0,Total,126111,13018.0,"Census Tract 1352.04, Suffolk County, NY",14000US36103135204,36103135204,LI
2507,36103135205,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1125,0.055103675,0.058582414000000006,0.22898465,0.038972951,High,Very High,Very High,Very High,79,88,90,88,High,Very High,Very High,Very High,75,82,93,89,High,High,Very High,Very High,66,77,93,85,2015,2015,0,Total,100855,8696.0,"Census Tract 1352.05, Suffolk County, NY",14000US36103135205,36103135205,LI
2508,36103135208,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,676,0.039545991,0.071209699,0.22868791,0.038562048,High,Very High,Very High,Very High,73,95,90,88,High,Very High,Very High,Very High,69,93,93,89,Moderate,Very High,Very High,Very High,59,90,93,84,2015,2015,0,Total,104250,10427.0,"Census Tract 1352.08, Suffolk County, NY",14000US36103135208,36103135208,LI
2509,36103135209,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,625,0.078795299,0.055038437,0.21962468,0.040125851000000004,Very High,Very High,Very High,Very High,86,85,89,89,Very High,High,Very High,Very High,84,77,91,90,High,High,Very High,Very High,76,73,92,86,2015,2015,0,Total,106447,18854.0,"Census Tract 1352.09, Suffolk County, NY",14000US36103135209,36103135209,LI
2510,36103135301,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,993,0.069532312,0.071866348,0.20923813,0.039683658999999996,Very High,Very High,Very High,Very High,83,96,87,89,Very High,Very High,Very High,Very High,81,94,90,89,High,Very High,Very High,Very High,72,91,90,85,2015,2015,0,Total,100912,22958.0,"Census Tract 1353.01, Suffolk County, NY",14000US36103135301,36103135301,LI
2511,36103135303,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,940,0.07351362,0.08024030900000001,0.21641442,0.041849971,Very High,Very High,Very High,Very High,84,98,89,91,Very High,Very High,Very High,Very High,83,98,91,91,High,Very High,Very High,Very High,74,97,91,87,2015,2015,0,Total,107878,13470.0,"Census Tract 1353.03, Suffolk County, NY",14000US36103135303,36103135303,LI
2512,36103135304,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,595,0.073427662,0.068694942,0.25348371,0.044925805,Very High,Very High,Very High,Very High,84,94,94,93,Very High,Very High,Very High,Very High,83,91,96,93,High,Very High,Very High,Very High,74,88,96,90,2015,2015,0,Total,121836,8704.0,"Census Tract 1353.04, Suffolk County, NY",14000US36103135304,36103135304,LI
2513,36103135401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1715,0.072247118,0.055421699000000005,0.21011698,0.038336262,Very High,Very High,Very High,Very High,84,85,87,88,Very High,High,Very High,Very High,82,77,90,88,High,High,Very High,Very High,73,73,90,84,2015,2015,0,Total,113598,6410.0,"Census Tract 1354.01, Suffolk County, NY",14000US36103135401,36103135401,LI
2514,36103135402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1653,0.079700381,0.053022385,0.19136931,0.036723256,Very High,Very High,Very High,Very High,86,83,84,86,Very High,High,Very High,Very High,84,74,87,87,High,High,Very High,Very High,76,70,85,82,2015,2015,0,Total,128196,16893.0,"Census Tract 1354.02, Suffolk County, NY",14000US36103135402,36103135402,LI
2515,36103135403,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1229,0.054916382,0.04482013,0.17659466,0.031391125,High,High,Very High,Very High,79,76,81,81,High,High,Very High,Very High,75,61,84,81,High,Moderate,Very High,High,66,58,82,75,2015,2015,0,Total,120199,13882.0,"Census Tract 1354.03, Suffolk County, NY",14000US36103135403,36103135403,LI
2516,36103145602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,2070,-0.091807082,0.027515888,0.06748592099999999,0.000631553,Very Low,Moderate,Moderate,Moderate,9,58,58,46,Very Low,Low,High,Moderate,10,35,64,50,Very Low,Low,High,Moderate,11,35,61,48,2015,2015,0,Total,64297,10080.0,"Census Tract 1456.02, Suffolk County, NY",14000US36103145602,36103145602,LI
2517,36103145603,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1902,-0.108803,-0.020504897,-0.11609312,-0.027720612000000002,Very Low,Very Low,Low,Very Low,5,19,25,18,Very Low,Very Low,Low,Low,5,5,36,24,Very Low,Very Low,Low,Low,5,4,35,23,2015,2015,0,Total,56422,7961.999999999999,"Census Tract 1456.03, Suffolk County, NY",14000US36103145603,36103145603,LI
2518,36103145604,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1287,-0.10857193,-0.001854897,-0.062059678,-0.019422611,Very Low,Low,Low,Low,5,31,33,25,Very Low,Very Low,Moderate,Low,5,10,43,30,Very Low,Very Low,Moderate,Low,5,10,42,30,2015,2015,0,Total,71801,6599.0,"Census Tract 1456.04, Suffolk County, NY",14000US36103145604,36103145604,LI
2519,36103145605,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1064,-0.097486645,0.016712161,0.05837095900000001,-0.00220666,Very Low,Moderate,Moderate,Moderate,7,47,56,42,Very Low,Low,High,Moderate,8,21,63,47,Very Low,Low,Moderate,Moderate,9,21,59,45,2015,2015,0,Total,86071,10754.0,"Census Tract 1456.05, Suffolk County, NY",14000US36103145605,36103145605,LI
2520,36103145701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1176,0.06092402,0.042335588,0.13464965,0.026909702,Very High,High,High,High,81,73,72,76,High,Moderate,High,High,78,57,76,76,High,Moderate,High,High,69,54,73,70,2015,2015,0,Total,98906,15733.0,"Census Tract 1457.01, Suffolk County, NY",14000US36103145701,36103145701,LI
2521,36103145702,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1677,-0.098152868,0.020663964,0.006094046,-0.007943396,Very Low,Moderate,Moderate,Low,7,51,46,36,Very Low,Low,Moderate,Moderate,8,26,54,41,Very Low,Low,Moderate,Low,9,26,52,40,2015,2015,0,Total,84821,11100.0,"Census Tract 1457.02, Suffolk County, NY",14000US36103145702,36103145702,LI
2522,36103145703,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1057,-0.067407109,-0.014198918999999999,-0.046616171,-0.014387895,Very Low,Low,Low,Low,16,22,36,29,Very Low,Very Low,Moderate,Low,19,7,46,34,Very Low,Very Low,Moderate,Low,19,6,44,34,2015,2015,0,Total,64583,9448.0,"Census Tract 1457.03, Suffolk County, NY",14000US36103145703,36103145703,LI
2523,36103145704,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,2335,-0.064840153,0.021525072000000003,-0.09031937300000001,-0.015388701000000001,Very Low,Moderate,Low,Low,18,52,29,28,Very Low,Low,Low,Low,20,27,40,34,Very Low,Low,Low,Low,20,27,38,33,2015,2015,0,Total,69328,8726.0,"Census Tract 1457.04, Suffolk County, NY",14000US36103145704,36103145704,LI
2524,36103145803,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,811,0.040145822000000005,0.045692217,0.082124084,0.018857211000000002,High,High,High,High,73,76,61,68,High,High,High,High,69,63,67,68,Moderate,Moderate,High,High,60,60,64,62,2015,2015,0,Total,97583,13248.0,"Census Tract 1458.03, Suffolk County, NY",14000US36103145803,36103145803,LI
2525,36103145804,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,628,-0.061474875,0.024271766,0.09819872699999999,0.007213867,Very Low,Moderate,High,Moderate,19,54,65,54,Low,Low,High,Moderate,21,31,70,56,Low,Low,High,Moderate,22,31,66,53,2015,2015,0,Total,87976,9173.0,"Census Tract 1458.04, Suffolk County, NY",14000US36103145804,36103145804,LI
2526,36103145805,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1227,0.04729544,0.05677644900000001,0.066301197,0.018985722,High,Very High,Moderate,High,76,86,58,68,High,High,High,High,72,79,64,68,High,High,High,High,63,75,61,62,2015,2015,0,Total,84486,17627.0,"Census Tract 1458.05, Suffolk County, NY",14000US36103145805,36103145805,LI
2527,36103145807,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,996,0.033616606,0.059121609000000006,0.22815825,0.036558642999999995,High,Very High,Very High,Very High,71,88,90,86,High,Very High,Very High,Very High,66,83,93,86,Moderate,High,Very High,Very High,57,78,93,82,2015,2015,0,Total,95158,7405.0,"Census Tract 1458.07, Suffolk County, NY",14000US36103145807,36103145807,LI
2528,36103145808,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,641,0.031102905,0.01297518,0.0031462720000000003,0.0051853690000000004,High,Moderate,Moderate,Moderate,70,43,45,51,High,Very Low,Moderate,Moderate,65,18,53,54,Moderate,Very Low,Moderate,Moderate,56,18,51,51,2015,2015,0,Total,76379,12216.0,"Census Tract 1458.08, Suffolk County, NY",14000US36103145808,36103145808,LI
2529,36103145901,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,635,-0.089336827,0.017980594,0.069203056,8.99e-05,Very Low,Moderate,Moderate,Moderate,9,48,59,45,Very Low,Low,High,Moderate,11,23,65,49,Very Low,Low,High,Moderate,12,23,61,47,2015,2015,0,Total,74464,20933.0,"Census Tract 1459.01, Suffolk County, NY",14000US36103145901,36103145901,LI
2530,36103145902,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,3187,-0.11503834,-0.016889546000000002,0.016132012,-0.012637947,Very Low,Low,Moderate,Low,4,21,48,31,Very Low,Very Low,Moderate,Low,4,6,56,36,Very Low,Very Low,Moderate,Low,4,5,53,36,2015,2015,0,Total,81066,18298.0,"Census Tract 1459.02, Suffolk County, NY",14000US36103145902,36103145902,LI
2531,36103145903,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1296,0.002963666,0.038751591,0.075680733,0.01325817,Moderate,High,Moderate,High,56,69,60,61,Moderate,Moderate,High,High,51,52,66,63,Moderate,Moderate,High,Moderate,44,50,62,58,2015,2015,0,Total,92948,11283.0,"Census Tract 1459.03, Suffolk County, NY",14000US36103145903,36103145903,LI
2532,36103146001,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1528,-0.10499075,0.018466724,0.061884638,-0.00244069,Very Low,Moderate,Moderate,Moderate,6,49,57,42,Very Low,Low,High,Moderate,6,23,63,46,Very Low,Low,Moderate,Moderate,6,23,60,45,2015,2015,0,Total,91439,15237.0,"Census Tract 1460.01, Suffolk County, NY",14000US36103146001,36103146001,LI
2533,36103146002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1641,-0.086409971,0.033677604,0.024413193,-0.00312859,Very Low,High,Moderate,Moderate,10,64,49,41,Very Low,Moderate,Moderate,Moderate,12,44,57,46,Very Low,Moderate,Moderate,Moderate,12,43,54,44,2015,2015,0,Total,67188,17030.0,"Census Tract 1460.02, Suffolk County, NY",14000US36103146002,36103146002,LI
2534,36103146003,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,2824,0.016437152,0.023313532,0.001137551,0.00443029,High,Moderate,Moderate,Moderate,63,53,45,50,Moderate,Low,Moderate,Moderate,59,30,53,54,Moderate,Low,Moderate,Moderate,50,29,51,50,2015,2015,0,Total,71630,5882.0,"Census Tract 1460.03, Suffolk County, NY",14000US36103146003,36103146003,LI
2535,36103146102,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,787,-0.099700861,0.049353815999999995,-0.022948125,-0.008441470999999999,Very Low,High,Low,Low,7,80,40,36,Very Low,High,Moderate,Moderate,8,69,49,41,Very Low,High,Moderate,Low,9,65,47,40,2015,2015,0,Total,87917,18612.0,"Census Tract 1461.02, Suffolk County, NY",14000US36103146102,36103146102,LI
2536,36103146103,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,858,0.037816197,0.039604031,0.19165441,0.030698117,High,High,Very High,High,73,70,84,80,High,Moderate,Very High,High,68,54,87,80,Moderate,Moderate,Very High,High,59,51,86,74,2015,2015,0,Total,117000,28508.0,"Census Tract 1461.03, Suffolk County, NY",14000US36103146103,36103146103,LI
2537,36103146105,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1535,-0.09221635800000001,-0.019616153,-0.059396874,-0.019194435,Very Low,Very Low,Low,Low,9,19,34,25,Very Low,Very Low,Moderate,Low,10,5,44,30,Very Low,Very Low,Moderate,Low,11,5,43,30,2015,2015,0,Total,67007,9267.0,"Census Tract 1461.05, Suffolk County, NY",14000US36103146105,36103146105,LI
2538,36103146106,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1296,-0.08870864699999999,-0.004689245999999999,0.066324435,-0.002587873,Very Low,Low,Moderate,Moderate,9,29,58,42,Very Low,Very Low,High,Moderate,11,9,64,46,Very Low,Very Low,High,Moderate,12,9,61,45,2015,2015,0,Total,85026,16562.0,"Census Tract 1461.06, Suffolk County, NY",14000US36103146106,36103146106,LI
2539,36103146201,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1321,-0.10325435,-0.003332513,-0.11371051,-0.025002668,Very Low,Low,Low,Very Low,6,30,25,20,Very Low,Very Low,Low,Low,7,10,36,26,Very Low,Very Low,Low,Low,7,9,35,25,2015,2015,0,Total,52412,9033.0,"Census Tract 1462.01, Suffolk County, NY",14000US36103146201,36103146201,LI
2540,36103146202,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1103,-0.066981681,0.022619409,0.033003952,-0.001157616,Very Low,Moderate,Moderate,Moderate,17,53,51,44,Very Low,Low,Moderate,Moderate,19,29,58,48,Very Low,Low,Moderate,Moderate,20,28,56,46,2015,2015,0,Total,71417,22284.0,"Census Tract 1462.02, Suffolk County, NY",14000US36103146202,36103146202,LI
2541,36103146203,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1524,-0.07618715599999999,-0.010493153,-0.16625747,-0.028887177000000003,Very Low,Low,Very Low,Very Low,13,25,18,17,Very Low,Very Low,Low,Low,16,7,29,23,Very Low,Very Low,Low,Low,16,7,28,22,2015,2015,0,Total,54970,13089.0,"Census Tract 1462.03, Suffolk County, NY",14000US36103146203,36103146203,LI
2542,36103146204,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1779,-0.092876308,0.032120004,-0.059533990999999994,-0.01377833,Very Low,High,Low,Low,8,63,34,30,Very Low,Moderate,Moderate,Low,10,42,44,35,Very Low,Moderate,Moderate,Low,11,41,43,35,2015,2015,0,Total,73438,14305.0,"Census Tract 1462.04, Suffolk County, NY",14000US36103146204,36103146204,LI
2543,36103146205,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,568,0.050966818,0.045347251,0.12785935,0.025339136,High,High,High,High,77,76,71,75,High,High,High,High,73,62,75,75,High,Moderate,High,High,64,59,72,68,2015,2015,0,Total,95066,9570.0,"Census Tract 1462.05, Suffolk County, NY",14000US36103146205,36103146205,LI
2544,36103146206,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,671,0.040870544,0.055560116,0.11381499,0.023675272,High,Very High,High,High,74,85,68,73,High,High,High,High,69,77,72,73,Moderate,High,High,High,60,73,69,67,2015,2015,0,Total,90588,12564.0,"Census Tract 1462.06, Suffolk County, NY",14000US36103146206,36103146206,LI
2545,36103146300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,250,-0.07375142700000001,0.00697088,0.082381092,0.002174981,Very Low,Low,High,Moderate,14,38,61,48,Very Low,Very Low,High,Moderate,17,14,67,51,Very Low,Very Low,High,Moderate,17,14,64,49,2015,2015,0,Total,54408,19044.0,"Census Tract 1463, Suffolk County, NY",14000US36103146300,36103146300,LI
2546,36103146402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,731,0.027115442000000003,0.033477504,0.15787949,0.024932731,High,High,High,High,68,64,77,74,High,Moderate,Very High,High,63,44,81,74,Moderate,Moderate,High,High,54,43,79,68,2015,2015,0,Total,105391,20446.0,"Census Tract 1464.02, Suffolk County, NY",14000US36103146402,36103146402,LI
2547,36103146403,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1131,-0.07201181400000001,0.014842318,-0.11068478,-0.019262617,Very Low,Moderate,Low,Low,15,45,26,25,Very Low,Very Low,Low,Low,17,20,36,30,Very Low,Very Low,Low,Low,18,20,35,30,2015,2015,0,Total,65766,13652.0,"Census Tract 1464.03, Suffolk County, NY",14000US36103146403,36103146403,LI
2548,36103146404,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,713,-0.075591646,0.022254094,0.011804355,-0.00461541,Very Low,Moderate,Moderate,Low,13,52,47,40,Very Low,Low,Moderate,Moderate,16,28,55,44,Very Low,Low,Moderate,Moderate,16,28,52,42,2015,2015,0,Total,66855,8653.0,"Census Tract 1464.04, Suffolk County, NY",14000US36103146404,36103146404,LI
2549,36103146500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1384,0.043384664,0.05330909,0.14642206,0.027508253,High,Very High,High,High,75,83,75,77,High,High,High,High,70,74,79,77,High,High,High,High,61,70,76,71,2015,2015,0,Total,96856,12614.0,"Census Tract 1465, Suffolk County, NY",14000US36103146500,36103146500,LI
2550,36103146604,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,884,0.032505617,0.031311013,0.040963568,0.011692363999999998,High,High,Moderate,Moderate,70,62,53,59,High,Moderate,Moderate,High,66,41,60,61,Moderate,Low,Moderate,Moderate,57,40,57,56,2015,2015,0,Total,85699,6489.0,"Census Tract 1466.04, Suffolk County, NY",14000US36103146604,36103146604,LI
2551,36103146605,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,217,0.023371631,0.008145046,0.11192918,0.016475978999999998,High,Low,High,High,66,39,68,65,High,Very Low,High,High,62,15,72,66,Moderate,Very Low,High,Moderate,53,15,69,60,2015,2015,0,Total,91458,13570.0,"Census Tract 1466.05, Suffolk County, NY",14000US36103146605,36103146605,LI
2552,36103146606,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1520,0.035855319,0.076023512,0.1466614,0.029120641000000003,High,Very High,High,High,72,97,75,79,High,Very High,High,High,67,97,79,79,Moderate,Very High,High,High,58,94,76,73,2015,2015,0,Total,90597,16091.0,"Census Tract 1466.06, Suffolk County, NY",14000US36103146606,36103146606,LI
2553,36103146607,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,439,0.033979487,0.024747192999999997,0.016710463999999998,0.008334494,High,Moderate,Moderate,Moderate,71,55,48,55,High,Low,Moderate,Moderate,66,31,56,58,Moderate,Low,Moderate,Moderate,57,31,53,54,2015,2015,0,Total,55817,15861.0,"Census Tract 1466.07, Suffolk County, NY",14000US36103146607,36103146607,LI
